case_id,start_time,end_time,(case)_description,Variant,Variant_index,lifecycle_transition,Activity,defectFixed,defectType,numberRepairs,Resource,Role,phoneType,Cost
871,1970-01-19T06:09:00,1970-01-19T06:09:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
871,1970-01-19T06:09:00,1970-01-19T06:14:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,9,,Tester6,Tester6,T2,
871,1970-01-19T06:40:00,1970-01-19T06:52:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC2,SolverC2,,
871,1970-01-19T06:46:00,1970-01-19T06:46:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
871,1970-01-19T06:52:00,1970-01-19T06:58:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester4,Tester4,,
871,1970-01-19T07:07:00,1970-01-19T07:07:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
872,1970-01-19T03:27:00,1970-01-19T03:27:00,Simulated process instance, Variant 2,2, complete, Register,,,,System,System,,
872,1970-01-19T03:27:00,1970-01-19T03:34:00,Simulated process instance, Variant 2,2, complete, Analyze Defect,,5,,Tester5,Tester5,T1,
872,1970-01-19T03:57:00,1970-01-19T04:12:00,Simulated process instance, Variant 2,2, complete, Repair (Complex),,,,SolverC1,SolverC1,,
872,1970-01-19T04:12:00,1970-01-19T04:19:00,Simulated process instance, Variant 2,2, complete, Test Repair,TRUE,,0,Tester3,Tester3,,
872,1970-01-19T04:22:00,1970-01-19T04:22:00,Simulated process instance, Variant 2,2, complete, Inform User,,,,System,System,,
872,1970-01-19T04:29:00,1970-01-19T04:29:00,Simulated process instance, Variant 2,2, complete, Archive Repair,TRUE,,0,System,System,,
873,1970-01-18T23:41:00,1970-01-18T23:41:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
873,1970-01-18T23:41:00,1970-01-18T23:48:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,9,,Tester1,Tester1,T1,
873,1970-01-19T00:08:00,1970-01-19T00:23:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC2,SolverC2,,
873,1970-01-19T00:10:00,1970-01-19T00:10:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
873,1970-01-19T00:23:00,1970-01-19T00:33:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester3,Tester3,,
873,1970-01-19T00:42:00,1970-01-19T00:42:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
874,1970-01-19T07:35:00,1970-01-19T07:35:00,Simulated process instance, Variant 2,2, complete, Register,,,,System,System,,
874,1970-01-19T07:35:00,1970-01-19T07:40:00,Simulated process instance, Variant 2,2, complete, Analyze Defect,,8,,Tester3,Tester3,T1,
874,1970-01-19T07:47:00,1970-01-19T08:06:00,Simulated process instance, Variant 2,2, complete, Repair (Complex),,,,SolverC2,SolverC2,,
874,1970-01-19T08:06:00,1970-01-19T08:13:00,Simulated process instance, Variant 2,2, complete, Test Repair,TRUE,,0,Tester3,Tester3,,
874,1970-01-19T08:19:00,1970-01-19T08:19:00,Simulated process instance, Variant 2,2, complete, Inform User,,,,System,System,,
874,1970-01-19T08:19:00,1970-01-19T08:19:00,Simulated process instance, Variant 2,2, complete, Archive Repair,TRUE,,0,System,System,,
875,1970-01-19T14:15:00,1970-01-19T14:15:00,Simulated process instance, Variant 3,3, complete, Register,,,,System,System,,
875,1970-01-19T14:15:00,1970-01-19T14:22:00,Simulated process instance, Variant 3,3, complete, Analyze Defect,,1,,Tester6,Tester6,T3,
875,1970-01-19T14:52:00,1970-01-19T15:00:00,Simulated process instance, Variant 3,3, complete, Repair (Simple),,,,SolverS2,SolverS2,,
875,1970-01-19T15:00:00,1970-01-19T15:10:00,Simulated process instance, Variant 3,3, complete, Test Repair,TRUE,,1,Tester6,Tester6,,
875,1970-01-19T15:04:00,1970-01-19T15:04:00,Simulated process instance, Variant 3,3, complete, Inform User,,,,System,System,,
875,1970-01-19T15:20:00,1970-01-19T15:20:00,Simulated process instance, Variant 3,3, complete, Archive Repair,TRUE,,1,System,System,,
876,1970-01-20T03:07:00,1970-01-20T03:07:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
876,1970-01-20T03:07:00,1970-01-20T03:12:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,9,,Tester4,Tester4,T2,
876,1970-01-20T03:38:00,1970-01-20T04:28:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC3,SolverC3,,
876,1970-01-20T03:51:00,1970-01-20T03:51:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
876,1970-01-20T04:28:00,1970-01-20T04:34:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester6,Tester6,,
876,1970-01-20T04:42:00,1970-01-20T04:42:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
877,1970-01-19T01:06:00,1970-01-19T01:06:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
877,1970-01-19T01:06:00,1970-01-19T01:13:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,9,,Tester6,Tester6,T2,
877,1970-01-19T01:21:00,1970-01-19T01:37:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC2,SolverC2,,
877,1970-01-19T01:33:00,1970-01-19T01:33:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
877,1970-01-19T01:37:00,1970-01-19T01:44:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester5,Tester5,,
877,1970-01-19T01:52:00,1970-01-19T01:52:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
878,1970-01-20T05:51:00,1970-01-20T05:51:00,Simulated process instance, Variant 3,3, complete, Register,,,,System,System,,
878,1970-01-20T05:51:00,1970-01-20T06:00:00,Simulated process instance, Variant 3,3, complete, Analyze Defect,,1,,Tester3,Tester3,T3,
878,1970-01-20T06:08:00,1970-01-20T06:19:00,Simulated process instance, Variant 3,3, complete, Repair (Simple),,,,SolverS2,SolverS2,,
878,1970-01-20T06:19:00,1970-01-20T06:27:00,Simulated process instance, Variant 3,3, complete, Test Repair,TRUE,,1,Tester3,Tester3,,
878,1970-01-20T06:50:00,1970-01-20T06:50:00,Simulated process instance, Variant 3,3, complete, Inform User,,,,System,System,,
878,1970-01-20T06:50:00,1970-01-20T06:50:00,Simulated process instance, Variant 3,3, complete, Archive Repair,TRUE,,1,System,System,,
879,1970-01-19T14:33:00,1970-01-19T14:33:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
879,1970-01-19T14:33:00,1970-01-19T14:39:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,9,,Tester6,Tester6,T1,
879,1970-01-19T14:47:00,1970-01-19T14:57:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC1,SolverC1,,
879,1970-01-19T14:56:00,1970-01-19T14:56:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
879,1970-01-19T14:57:00,1970-01-19T15:06:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester1,Tester1,,
879,1970-01-19T15:16:00,1970-01-19T15:16:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
88,1970-01-03T18:37:00,1970-01-03T18:37:00,Simulated process instance, Variant 3,3, complete, Register,,,,System,System,,
88,1970-01-03T18:37:00,1970-01-03T18:46:00,Simulated process instance, Variant 3,3, complete, Analyze Defect,,3,,Tester2,Tester2,T2,
88,1970-01-03T19:02:00,1970-01-03T19:09:00,Simulated process instance, Variant 3,3, complete, Repair (Simple),,,,SolverS2,SolverS2,,
88,1970-01-03T19:09:00,1970-01-03T19:16:00,Simulated process instance, Variant 3,3, complete, Test Repair,TRUE,,1,Tester3,Tester3,,
88,1970-01-03T19:34:00,1970-01-03T19:34:00,Simulated process instance, Variant 3,3, complete, Inform User,,,,System,System,,
88,1970-01-03T19:34:00,1970-01-03T19:34:00,Simulated process instance, Variant 3,3, complete, Archive Repair,TRUE,,1,System,System,,
880,1970-01-19T06:41:00,1970-01-19T06:41:00,Simulated process instance, Variant 2,2, complete, Register,,,,System,System,,
880,1970-01-19T06:41:00,1970-01-19T06:51:00,Simulated process instance, Variant 2,2, complete, Analyze Defect,,9,,Tester6,Tester6,T2,
880,1970-01-19T06:52:00,1970-01-19T07:38:00,Simulated process instance, Variant 2,2, complete, Repair (Complex),,,,SolverC3,SolverC3,,
880,1970-01-19T07:38:00,1970-01-19T07:43:00,Simulated process instance, Variant 2,2, complete, Test Repair,TRUE,,0,Tester1,Tester1,,
880,1970-01-19T07:41:00,1970-01-19T07:41:00,Simulated process instance, Variant 2,2, complete, Inform User,,,,System,System,,
880,1970-01-19T07:53:00,1970-01-19T07:53:00,Simulated process instance, Variant 2,2, complete, Archive Repair,TRUE,,0,System,System,,
881,1970-01-19T22:35:00,1970-01-19T22:35:00,Simulated process instance, Variant 7,7, complete, Register,,,,System,System,,
881,1970-01-19T22:35:00,1970-01-19T22:40:00,Simulated process instance, Variant 7,7, complete, Analyze Defect,,1,,Tester5,Tester5,T3,
881,1970-01-19T23:04:00,1970-01-19T23:10:00,Simulated process instance, Variant 7,7, complete, Repair (Simple),,,,SolverS1,SolverS1,,
881,1970-01-19T23:10:00,1970-01-19T23:16:00,Simulated process instance, Variant 7,7, complete, Test Repair,FALSE,,1,Tester3,Tester3,,
881,1970-01-19T23:19:00,1970-01-19T23:19:00,Simulated process instance, Variant 7,7, complete, Inform User,,,,System,System,,
881,1970-01-19T23:24:00,1970-01-19T23:24:00,Simulated process instance, Variant 7,7, complete, Restart Repair,,,,System,System,,
881,1970-01-19T23:24:00,1970-01-19T23:39:00,Simulated process instance, Variant 7,7, complete, Repair (Simple),,,,SolverS2,SolverS2,,
881,1970-01-19T23:39:00,1970-01-19T23:45:00,Simulated process instance, Variant 7,7, complete, Test Repair,TRUE,,2,Tester5,Tester5,,
881,1970-01-19T23:53:00,1970-01-19T23:53:00,Simulated process instance, Variant 7,7, complete, Archive Repair,TRUE,,2,System,System,,
882,1970-01-20T04:46:00,1970-01-20T04:46:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
882,1970-01-20T04:46:00,1970-01-20T04:52:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,7,,Tester1,Tester1,T3,
882,1970-01-20T05:20:00,1970-01-20T06:06:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC3,SolverC3,,
882,1970-01-20T05:32:00,1970-01-20T05:32:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
882,1970-01-20T06:06:00,1970-01-20T06:11:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester1,Tester1,,
882,1970-01-20T06:16:00,1970-01-20T06:16:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
883,1970-01-19T02:47:00,1970-01-19T02:47:00,Simulated process instance, Variant 3,3, complete, Register,,,,System,System,,
883,1970-01-19T02:47:00,1970-01-19T02:56:00,Simulated process instance, Variant 3,3, complete, Analyze Defect,,4,,Tester1,Tester1,T2,
883,1970-01-19T03:07:00,1970-01-19T03:21:00,Simulated process instance, Variant 3,3, complete, Repair (Simple),,,,SolverS3,SolverS3,,
883,1970-01-19T03:21:00,1970-01-19T03:31:00,Simulated process instance, Variant 3,3, complete, Test Repair,TRUE,,1,Tester4,Tester4,,
883,1970-01-19T03:31:00,1970-01-19T03:31:00,Simulated process instance, Variant 3,3, complete, Inform User,,,,System,System,,
883,1970-01-19T03:41:00,1970-01-19T03:41:00,Simulated process instance, Variant 3,3, complete, Archive Repair,TRUE,,1,System,System,,
884,1970-01-19T04:37:00,1970-01-19T04:37:00,Simulated process instance, Variant 1,1, complete, Register,,,,System,System,,
884,1970-01-19T04:37:00,1970-01-19T04:45:00,Simulated process instance, Variant 1,1, complete, Analyze Defect,,6,,Tester2,Tester2,T1,
884,1970-01-19T04:52:00,1970-01-19T05:33:00,Simulated process instance, Variant 1,1, complete, Repair (Complex),,,,SolverC3,SolverC3,,
884,1970-01-19T05:14:00,1970-01-19T05:14:00,Simulated process instance, Variant 1,1, complete, Inform User,,,,System,System,,
884,1970-01-19T05:33:00,1970-01-19T05:42:00,Simulated process instance, Variant 1,1, complete, Test Repair,TRUE,,0,Tester1,Tester1,,
884,1970-01-19T05:47:00,1970-01-19T05:47:00,Simulated process instance, Variant 1,1, complete, Archive Repair,TRUE,,0,System,System,,
885,1970-01-19T12:44:00,1970-01-19T12:44:00,Simulated process instance, Variant 17,17, complete, Register,,,,System,System,,
885,1970-01-19T12:44:00,1970-01-19T12:53:00,Simulated process instance, Variant 17,17, complete, Analyze Defect,,2,,Tester1,Tester1,T2,
885,1970-01-19T13:11:00,1970-01-19T13:11:00,Simulated process instance, Variant 17,17, complete, Inform User,,,,System,System,,
885,1970-01-19T13:23:00,1970-01-19T13:29:00,Simulated process instance, Variant 17,17, complete, Repair (Simple),,,,SolverS1,SolverS1,,
885,1970-01-19T13:29:00,1970-01-19T13:37:00,Simulated process instance, Variant 17,17, complete, Test Repair,FALSE,,1,Tester2,Tester2,,
885,1970-01-19T13:42:00,1970-01-19T13:42:00,Simulated process instance, Variant 17,17, complete, Restart Repair,,,,System,System,,
885,1970-01-19T13:42:00,1970-01-19T13:59:00,Simulated process instance, Variant 17,17, complete, Repair (Simple),,,,SolverS3,SolverS3,,
885,1970-01-19T13:59:00,1970-01-19T14:04:00,Simulated process instance, Variant 17,17, complete, Test Repair,TRUE,,2,Tester6,Tester6,,
885,1970-01-19T14:14:00,1970-01-19T14:14:00,Simulated process instance, Variant 17,17, complete, Archive Repair,TRUE,,2,System,System,,
886,1970-01-19T08:04:00,1970-01-19T08:04:00,Simulated process instance, Variant 3,3, complete, Register,,,,System,System,,
886,1970-01-19T08:04:00,1970-01-19T08:13:00,Simulated process instance, Variant 3,3, complete, Analyze Defect,,5,,Tester6,Tester6,T3,
886,1970-01-19T08:24:00,1970-01-19T08:36:00,Simulated process instance, Variant 3,3, complete, Repair (Simple),,,,SolverS3,SolverS3,,
886,1970-01-19T08:36:00,1970-01-19T08:45:00,Simulated process instance, Variant 3,3, complete, Test Repair,TRUE,,1,Tester3,Tester3,,
886,1970-01-19T08:37:00,1970-01-19T08:37:00,Simulated process instance, Variant 3,3, complete, Inform User,,,,System,System,,
886,1970-01-19T08:52:00,1970-01-19T08:52:00,Simulated process instance, Variant 3,3, complete, Archive Repair,TRUE,,1,System,System,,
887,1970-01-19T02:42:00,1970-01-19T02:42:00,Simulated process instance, Variant 2,2, complete, Register,,,,System,System,,
887,1970-01-19T02:42:00,1970-01-19T02:49:00,Simulated process instance, Variant 2,2, complete, Analyze Defect,,8,,Tester3,Tester3,T2,
887,1970-01-19T02:54:00,1970-01-19T03:14:00,Simulated process instance, Variant 2,2, complete, Repair (Complex),,,,SolverC1,SolverC1,,
887,1970-01-19T03:14:00,1970-01-19T03:19:00,Simulated process instance, Variant 2,2, complete, Test Repair,TRUE,,0,Tester5,Tester5,,
887,1970-01-19T03:31:00,1970-01-19T03:31:00,Simulated process instance, Variant 2,2, complete, Inform User,,,,System,System,,
887,1970-01-19T03:31:00,1970-01-19T03:31:00,Simulated process instance, Variant 2,2, complete, Archive Repair,TRUE,,0,System,System,,
888,1970-01-20T13:19:00,1970-01-20T13:19:00,Simulated process instance, Variant 7,7, complete, Register,,,,System,System,,
888,1970-01-20T13:19:00,1970-01-20T13:26:00,Simulated process instance, Variant 7,7, complete, Analyze Defect,,4,,Tester4,Tester4,T3,
888,1970-01-20T13:37:00,1970-01-20T13:44:00,Simulated process instance, Variant 7,7, complete, Repair (Simple),,,,SolverS2,SolverS2,,
888,1970-01-20T13:44:00,1970-01-20T13:49:00,Simulated process instance, Variant 7,7, complete, Test Repair,FALSE,,1,Tester5,Tester5,,
888,1970-01-20T13:53:00,1970-01-20T13:53:00,Simulated process instance, Variant 7,7, complete, Inform User,,,,System,System,,
888,1970-01-20T13:59:00,1970-01-20T13:59:00,Simulated process instance, Variant 7,7, complete, Restart Repair,,,,System,System,,
888,1970-01-20T13:59:00,1970-01-20T14:09:00,Simulated process instance, Variant 7,7, complete, Repair (Simple),,,,SolverS2,SolverS2,,
888,1970-01-20T14:09:00,1970-01-20T14:16:00,Simulated process instance, Variant 7,7, complete, Test Repair,TRUE,,2,Tester4,Tester4,,
888,1970-01-20T14:22:00,1970-01-20T14:22:00,Simulated process instance, Variant 7,7, complete, Archive Repair,TRUE,,2,System,System,,
889,1970-01-20T14:06:00,1970-01-20T14:06:00,Simulated process instance, Variant 16,16, complete, Register,,,,System,System,,
889,1970-01-20T14:06:00,1970-01-20T14:12:00,Simulated process instance, Variant 16,16, complete, Analyze Defect,,4,,Tester6,Tester6,T3,
889,1970-01-20T14:30:00,1970-01-20T14:35:00,Simulated process instance, Variant 16,16, complete, Repair (Simple),,,,SolverS1,SolverS1,,
889,1970-01-20T14:32:00,1970-01-20T14:32:00,Simulated process instance, Variant 16,16, complete, Inform User,,,,System,System,,
889,1970-01-20T14:35:00,1970-01-20T14:41:00,Simulated process instance, Variant 16,16, complete, Test Repair,FALSE,,1,Tester1,Tester1,,
889,1970-01-20T14:49:00,1970-01-20T14:49:00,Simulated process instance, Variant 16,16, complete, Restart Repair,,,,System,System,,
889,1970-01-20T14:49:00,1970-01-20T14:59:00,Simulated process instance, Variant 16,16, complete, Repair (Simple),,,,SolverS2,SolverS2,,
889,1970-01-20T14:59:00,1970-01-20T15:08:00,Simulated process instance, Variant 16,16, complete, Test Repair,FALSE,,2,Tester2,Tester2,,
889,1970-01-20T15:17:00,1970-01-20T15:17:00,Simulated process instance, Variant 16,16, complete, Restart Repair,,,,System,System,,
889,1970-01-20T15:17:00,1970-01-20T15:28:00,Simulated process instance, Variant 16,16, complete, Repair (Simple),,,,SolverS2,SolverS2,,
889,1970-01-20T15:28:00,1970-01-20T15:34:00,Simulated process instance, Variant 16,16, complete, Test Repair,FALSE,,3,Tester6,Tester6,,
889,1970-01-20T15:44:00,1970-01-20T15:44:00,Simulated process instance, Variant 16,16, complete, Archive Repair,FALSE,,3,System,System,,
89,1970-01-04T10:26:00,1970-01-04T10:26:00,Simulated process instance, Variant 3,3, complete, Register,,,,System,System,,
